YEAR,DISTRICT,MONTH,AVERAGE LAFD TURNOUT TIME IN DISTRICT - Non-EMS,AVERAGE LAFD TURNOUT TIME IN DISTRICT - EMS,AVERAGE LAFD TRAVEL TIME  IN DISTRICT - Non-EMS,AVERAGE LAFD TRAVEL TIME IN DISTRICT - EMS,INCIDENT COUNT IN DISTRICT - Non-EMS,INCIDENT COUNT IN DISTRICT - EMS
2015,29,Overall 2015,0:01:04,0:01:06,0:03:18,0:03:56,1040,4117
2015,33,Jan,0:01:08,0:01:07,0:04:03,0:04:17,133,579
2015,33,Feb,0:01:02,0:01:09,0:04:34,0:04:14,75,560
2015,33,Mar,0:01:01,0:01:11,0:03:42,0:04:19,68,648
2015,33,Apr,0:01:03,0:01:06,0:03:54,0:04:20,113,544
2015,33,May,0:01:05,0:01:08,0:04:15,0:04:12,95,597
2015,33,Jun,0:01:02,0:01:06,0:03:56,0:04:06,65,622
2015,33,Jul,0:01:09,0:01:09,0:03:57,0:04:18,98,630
2015,33,Aug,0:01:16,0:01:09,0:03:35,0:04:21,91,630
2015,33,Sep,0:01:09,0:01:08,0:03:53,0:04:19,83,603
2015,33,Oct,0:01:02,0:01:10,0:03:47,0:04:16,77,640
2015,33,Nov,0:01:10,0:01:05,0:03:47,0:04:02,73,626
2015,33,Dec,0:01:06,0:01:09,0:03:57,0:04:19,72,639
2015,33,Overall 2015,0:01:07,0:01:08,0:03:57,0:04:15,1043,7318
2015,34,Jan,0:01:07,0:01:09,0:03:59,0:04:27,68,433
2015,34,Feb,0:01:08,0:01:08,0:04:05,0:04:19,45,367
2015,34,Mar,0:01:04,0:01:08,0:04:20,0:04:16,53,385
2015,34,Apr,0:01:05,0:01:06,0:04:19,0:04:25,64,339
2015,34,May,0:01:10,0:01:11,0:03:53,0:04:22,72,398
2015,34,Jun,0:01:00,0:01:02,0:03:49,0:04:15,52,405
2015,34,Jul,0:00:59,0:01:06,0:03:43,0:04:11,55,418
2015,34,Aug,0:01:08,0:01:04,0:04:18,0:04:34,41,382
2015,34,Sep,0:01:03,0:01:06,0:03:35,0:04:04,44,422
2015,34,Oct,0:01:04,0:00:59,0:04:06,0:04:16,44,390
2015,34,Nov,0:01:00,0:01:07,0:03:59,0:04:17,65,377
2015,34,Dec,0:01:03,0:00:59,0:03:58,0:04:06,58,428
2015,34,Overall 2015,0:01:04,0:01:05,0:04:00,0:04:17,661,4744
2015,35,Jan,0:01:16,0:01:15,0:03:42,0:04:05,67,367
2015,35,Feb,0:01:11,0:01:14,0:03:25,0:03:39,57,305
2015,35,Mar,0:01:19,0:01:14,0:03:23,0:03:42,72,389
2015,35,Apr,0:01:12,0:01:13,0:03:56,0:03:49,64,359
2015,35,May,0:01:18,0:01:15,0:03:45,0:03:46,71,377
2015,35,Jun,0:01:12,0:01:11,0:03:20,0:03:51,50,397
2015,35,Jul,0:01:11,0:01:16,0:03:43,0:03:53,59,398
2015,35,Aug,0:01:18,0:01:13,0:04:10,0:03:56,58,424
2015,35,Sep,0:01:18,0:01:11,0:04:36,0:03:39,54,381
2015,35,Oct,0:01:17,0:01:12,0:04:01,0:03:50,63,424
2015,35,Nov,0:01:13,0:01:10,0:03:40,0:03:41,52,336
2015,35,Dec,0:01:05,0:01:09,0:04:06,0:03:48,68,397
2015,35,Overall 2015,0:01:14,0:01:13,0:03:49,0:03:49,735,4554
2015,36,Jan,0:01:27,0:01:22,0:04:54,0:04:12,32,139
2015,36,Feb,0:01:10,0:01:20,0:03:31,0:04:04,18,141
2015,36,Mar,0:01:15,0:01:24,0:05:37,0:04:08,19,140
2015,36,Apr,0:01:24,0:01:15,0:04:43,0:03:45,34,125
2015,36,May,0:01:22,0:01:17,0:03:26,0:03:47,18,137
2015,36,Jun,0:01:27,0:01:17,0:05:05,0:03:54,27,139
2015,36,Jul,0:01:09,0:01:10,0:04:10,0:04:12,39,144
2015,36,Aug,0:01:09,0:01:07,0:03:38,0:04:02,25,160
2015,36,Sep,0:01:15,0:01:08,0:03:34,0:04:06,30,145
2015,36,Oct,0:01:07,0:01:06,0:04:00,0:03:50,17,170
2015,36,Nov,0:01:08,0:01:04,0:05:07,0:03:56,19,133
2015,36,Dec,0:01:09,0:01:07,0:04:08,0:03:56,30,135
2015,36,Overall 2015,0:01:16,0:01:13,0:04:19,0:03:59,308,1708
2015,37,Jan,0:01:08,0:01:18,0:04:18,0:04:32,148,428
2015,37,Feb,0:01:05,0:01:12,0:03:37,0:04:36,119,381
2015,37,Mar,0:00:58,0:01:11,0:03:55,0:04:29,124,415
2015,37,Apr,0:01:10,0:01:13,0:04:23,0:04:13,99,408
2015,37,May,0:00:55,0:01:08,0:03:54,0:04:24,92,447
2015,37,Jun,0:01:01,0:01:09,0:04:03,0:04:14,137,386
2015,37,Jul,0:01:03,0:01:08,0:03:54,0:04:16,142,403
2015,37,Aug,0:01:02,0:01:07,0:04:11,0:03:54,129,420
2015,37,Sep,0:00:57,0:01:00,0:03:34,0:04:23,145,420
2015,37,Oct,0:01:04,0:01:03,0:04:06,0:04:21,126,493
2015,37,Nov,0:00:54,0:01:03,0:04:10,0:04:34,113,399
2015,37,Dec,0:00:56,0:01:02,0:03:52,0:04:16,126,371
2015,37,Overall 2015,0:01:01,0:01:08,0:04:00,0:04:21,1500,4971
2015,38,Jan,0:01:13,0:01:16,0:04:06,0:03:51,72,254
2015,38,Feb,0:01:19,0:01:13,0:03:39,0:03:41,55,236
2015,38,Mar,0:01:11,0:01:12,0:03:59,0:03:38,49,269
2015,38,Apr,0:01:08,0:01:15,0:03:33,0:03:31,66,233
2015,38,May,0:01:06,0:01:10,0:03:44,0:03:43,61,287
2015,38,Jun,0:01:11,0:01:14,0:04:21,0:03:54,63,261
2015,38,Jul,0:01:10,0:01:11,0:04:49,0:03:43,63,273
2015,38,Aug,0:01:21,0:01:09,0:04:05,0:03:36,49,289
2015,38,Sep,0:00:58,0:01:04,0:04:24,0:03:40,38,302
2015,38,Oct,0:01:07,0:01:03,0:03:19,0:03:49,54,317
2015,38,Nov,0:01:00,0:00:58,0:03:36,0:03:43,78,282
2015,38,Dec,0:01:07,0:01:00,0:04:34,0:04:00,78,301
2015,38,Overall 2015,0:01:09,0:01:08,0:04:00,0:03:44,726,3304
2015,39,Jan,0:01:12,0:01:10,0:03:54,0:04:01,87,543
2015,39,Feb,0:01:12,0:01:10,0:03:29,0:04:00,78,493
2015,39,Mar,0:01:17,0:01:10,0:04:20,0:03:44,75,554
2015,39,Apr,0:01:18,0:01:12,0:03:25,0:03:55,75,558
2015,39,May,0:01:16,0:01:11,0:03:57,0:03:58,85,489
2015,39,Jun,0:01:19,0:01:10,0:04:24,0:03:53,86,555
2015,39,Jul,0:01:20,0:01:12,0:03:46,0:03:51,89,554
2015,39,Aug,0:01:11,0:01:12,0:04:13,0:03:58,98,574
2015,39,Sep,0:01:23,0:01:10,0:04:43,0:04:03,62,567
2015,39,Oct,0:01:13,0:01:07,0:03:40,0:04:02,65,567
2015,39,Nov,0:01:02,0:01:02,0:03:55,0:03:59,65,517
2015,39,Dec,0:01:05,0:01:02,0:03:44,0:03:54,55,549
2015,39,Overall 2015,0:01:15,0:01:09,0:03:58,0:03:56,920,6520
2015,40,Jan,0:01:49,0:01:25,0:03:49,0:06:24,3,13
2015,40,Feb,0:02:07,0:01:25,0:03:07,0:04:44,2,11
2015,40,Mar,0:01:23,0:01:13,0:04:50,0:05:12,7,9
2015,40,Apr,0:01:11,0:01:23,0:04:16,0:05:44,11,6
2015,40,May,0:01:11,0:01:17,0:03:32,0:04:48,9,10
2015,40,Jun,0:01:08,0:01:36,0:04:08,0:05:04,9,7
2015,40,Jul,0:01:12,0:01:05,0:04:45,0:04:05,8,7
2015,40,Aug,0:01:01,0:01:03,0:00:00,0:04:36,1,10
2015,40,Sep,0:01:26,0:01:13,0:03:40,0:05:16,5,13
2015,40,Oct,0:00:47,0:00:59,0:04:06,0:03:40,7,8
2015,40,Nov,0:00:00,0:01:26,0:00:00,0:03:16,0,10
2015,40,Dec,0:00:51,0:01:06,0:03:49,0:04:00,7,12
2015,40,Overall 2015,0:01:14,0:01:15,0:04:06,0:04:47,69,116
2015,41,Jan,0:01:07,0:01:14,0:05:22,0:04:16,103,320
2015,41,Feb,0:01:14,0:01:09,0:05:49,0:04:29,75,287
2015,41,Mar,0:01:09,0:01:15,0:05:37,0:04:09,84,328
2015,41,Apr,0:01:14,0:01:18,0:05:03,0:04:16,91,304
2015,41,May,0:01:15,0:01:18,0:05:03,0:04:35,93,289
2015,41,Jun,0:01:23,0:01:19,0:04:31,0:04:24,97,345
2015,41,Jul,0:01:15,0:01:18,0:04:22,0:04:17,96,315
2015,41,Aug,0:01:16,0:01:19,0:04:29,0:04:21,97,349
2015,41,Sep,0:01:17,0:01:19,0:05:17,0:04:07,105,348
2015,41,Oct,0:01:15,0:01:18,0:05:41,0:04:25,75,346
2015,41,Nov,0:01:15,0:01:14,0:05:22,0:04:14,92,309
2015,41,Dec,0:01:10,0:01:15,0:05:06,0:04:26,106,320
2015,41,Overall 2015,0:01:14,0:01:16,0:05:06,0:04:20,1114,3860
2015,42,Jan,0:01:21,0:01:16,0:03:30,0:03:32,27,126
2015,42,Feb,0:01:13,0:01:09,0:04:05,0:03:39,31,102
2015,42,Mar,0:01:22,0:01:16,0:04:10,0:03:42,21,126
2015,42,Apr,0:01:27,0:01:15,0:04:12,0:03:44,23,127
2015,42,May,0:01:19,0:01:11,0:04:22,0:03:40,29,127
2015,42,Jun,0:01:15,0:01:08,0:04:39,0:03:47,25,106
2015,42,Jul,0:01:20,0:01:09,0:03:33,0:03:49,30,115
2015,42,Aug,0:01:12,0:01:08,0:04:35,0:03:50,40,137
2015,42,Sep,0:01:12,0:01:09,0:02:59,0:04:07,26,117
2015,42,Oct,0:01:21,0:01:11,0:03:20,0:03:47,24,124
2015,42,Nov,0:01:07,0:01:10,0:03:43,0:04:05,26,105
2015,42,Dec,0:01:12,0:01:03,0:03:55,0:04:06,19,106
2015,42,Overall 2015,0:01:16,0:01:11,0:03:57,0:03:49,321,1418
2015,43,Jan,0:01:15,0:01:13,0:03:34,0:03:38,37,192
2015,43,Feb,0:01:10,0:01:13,0:03:20,0:03:40,32,177
2015,43,Mar,0:01:12,0:01:10,0:04:24,0:03:39,52,214
2015,43,Apr,0:01:09,0:01:14,0:04:01,0:03:47,53,174
2015,43,May,0:01:13,0:01:13,0:03:21,0:03:31,48,218
2015,43,Jun,0:01:04,0:01:12,0:04:07,0:03:58,45,234
2015,43,Jul,0:01:24,0:01:11,0:04:32,0:03:38,36,231
2015,43,Aug,0:01:15,0:01:12,0:04:04,0:03:45,50,245
2015,43,Sep,0:01:06,0:01:14,0:04:14,0:03:53,52,243
2015,43,Oct,0:01:10,0:01:10,0:04:25,0:03:47,41,230
2015,43,Nov,0:01:11,0:01:10,0:04:29,0:03:55,49,212
2015,43,Dec,0:01:09,0:01:02,0:04:43,0:03:51,42,213
2015,43,Overall 2015,0:01:12,0:01:11,0:04:08,0:03:45,537,2583
2015,44,Jan,0:01:13,0:01:10,0:05:23,0:04:33,10,108
2015,44,Feb,0:01:10,0:01:10,0:04:31,0:04:21,11,88
2015,44,Mar,0:01:09,0:01:06,0:04:24,0:04:50,15,113
2015,44,Apr,0:01:24,0:01:10,0:05:33,0:04:49,13,107
2015,44,May,0:01:16,0:01:06,0:04:43,0:05:00,21,106
2015,44,Jun,0:00:56,0:01:05,0:04:38,0:05:00,21,109
2015,44,Jul,0:01:23,0:01:10,0:04:19,0:04:37,24,99
2015,44,Aug,0:01:25,0:01:11,0:05:25,0:05:03,24,99
2015,44,Sep,0:01:03,0:01:09,0:04:49,0:04:23,9,103
2015,44,Oct,0:01:17,0:01:09,0:04:44,0:05:21,14,102
2015,44,Nov,0:01:11,0:01:05,0:04:29,0:04:23,16,109
2015,44,Dec,0:01:13,0:01:12,0:04:08,0:04:42,24,116
2015,44,Overall 2015,0:01:14,0:01:09,0:04:42,0:04:45,202,1259
2015,46,Jan,0:01:11,0:01:14,0:04:02,0:04:07,117,663
2015,46,Feb,0:01:09,0:01:16,0:03:38,0:04:00,79,607
2015,46,Mar,0:01:04,0:01:17,0:03:49,0:04:06,88,640
2015,46,Apr,0:01:14,0:01:14,0:03:46,0:04:00,76,593
2015,46,May,0:01:07,0:01:10,0:03:58,0:04:02,72,685
2015,46,Jun,0:01:12,0:01:11,0:03:42,0:04:08,67,660
2015,46,Jul,0:01:07,0:01:10,0:03:33,0:04:02,70,719
2015,46,Aug,0:01:06,0:01:11,0:04:10,0:03:59,79,665
2015,46,Sep,0:01:11,0:01:09,0:03:34,0:04:03,77,727
2015,46,Oct,0:01:01,0:01:07,0:03:55,0:03:58,58,664
2015,46,Nov,0:01:03,0:01:06,0:03:35,0:04:10,66,663
2015,46,Dec,0:01:03,0:01:08,0:03:46,0:04:14,95,669
2015,46,Overall 2015,0:01:08,0:01:11,0:03:48,0:04:04,944,7955
2015,47,Jan,0:01:21,0:01:20,0:04:07,0:04:05,24,127
2015,47,Feb,0:01:09,0:01:13,0:03:53,0:03:55,21,144
2015,47,Mar,0:01:22,0:01:18,0:03:01,0:04:12,39,147
2015,47,Apr,0:01:30,0:01:20,0:05:09,0:04:23,36,147
2015,47,May,0:01:24,0:01:23,0:04:55,0:04:44,25,143
2015,47,Jun,0:01:23,0:01:18,0:04:02,0:04:32,29,135
2015,47,Jul,0:01:24,0:01:16,0:04:45,0:04:39,41,168
2015,47,Aug,0:01:21,0:01:19,0:05:48,0:04:23,28,175
2015,47,Sep,0:01:12,0:01:11,0:04:18,0:04:48,27,188
2015,47,Oct,0:01:22,0:01:08,0:05:17,0:04:50,35,171
2015,47,Nov,0:01:15,0:01:13,0:04:07,0:04:54,37,124
2015,47,Dec,0:01:21,0:01:09,0:04:00,0:04:42,30,162
2015,47,Overall 2015,0:01:21,0:01:16,0:04:26,0:04:31,372,1831
2015,48,Jan,0:01:14,0:01:24,0:03:06,0:03:18,32,185
2015,48,Feb,0:01:23,0:01:32,0:03:09,0:03:30,22,193
2015,48,Mar,0:01:17,0:01:29,0:03:35,0:03:19,32,189
2015,48,Apr,0:01:21,0:01:26,0:03:46,0:03:30,37,173
2015,48,May,0:01:16,0:01:20,0:02:57,0:03:44,27,195
2015,48,Jun,0:01:19,0:01:18,0:03:29,0:03:28,34,194
2015,48,Jul,0:01:08,0:01:18,0:03:07,0:03:47,27,183
2015,48,Aug,0:01:14,0:01:22,0:04:01,0:03:30,19,228
2015,48,Sep,0:01:08,0:01:12,0:03:58,0:03:39,29,205
2015,48,Oct,0:01:14,0:01:11,0:02:55,0:03:29,24,187
2015,48,Nov,0:01:12,0:01:11,0:02:58,0:03:23,36,180
2015,48,Dec,0:01:06,0:01:11,0:02:55,0:03:29,18,187
2015,48,Overall 2015,0:01:14,0:01:20,0:03:20,0:03:31,337,2299
2015,49,Jan,0:01:27,0:01:20,0:05:43,0:05:57,6,13
2015,49,Feb,0:01:20,0:01:23,0:06:25,0:04:42,5,9
2015,49,Mar,0:01:13,0:01:18,0:05:25,0:06:21,7,16
2015,49,Apr,0:01:47,0:01:18,0:04:14,0:05:12,8,17
2015,49,May,0:00:49,0:01:13,0:12:19,0:06:05,3,17
2015,49,Jun,0:01:24,0:01:14,0:03:41,0:04:32,3,10
2015,49,Jul,0:01:26,0:01:08,0:05:30,0:05:21,3,17
2015,49,Aug,0:01:14,0:01:08,0:06:25,0:04:28,2,18
2015,49,Sep,0:00:59,0:01:03,0:05:15,0:04:57,8,7
2015,49,Oct,0:01:27,0:00:55,0:05:44,0:04:14,5,15
2015,49,Nov,0:00:53,0:01:08,0:08:11,0:05:19,2,20
2015,49,Dec,0:01:12,0:01:10,0:03:03,0:06:32,7,15
2015,49,Overall 2015,0:01:23,0:01:11,0:05:30,0:05:21,59,174
2015,50,Jan,0:01:21,0:01:14,0:03:49,0:04:20,27,114
2015,50,Feb,0:01:05,0:01:15,0:03:49,0:04:18,21,75
2015,50,Mar,0:01:05,0:01:16,0:04:00,0:04:13,23,88
2015,50,Apr,0:01:16,0:01:12,0:03:41,0:04:12,27,104
2015,50,May,0:01:11,0:01:12,0:04:55,0:03:51,22,99
2015,50,Jun,0:01:12,0:01:12,0:04:38,0:03:57,25,90
2015,50,Jul,0:01:21,0:01:08,0:04:24,0:04:38,33,88
2015,50,Aug,0:01:27,0:01:07,0:04:32,0:04:39,28,124
2015,50,Sep,0:01:12,0:01:09,0:05:27,0:04:09,42,116
2015,50,Oct,0:01:27,0:01:08,0:05:23,0:04:54,26,115
2015,50,Nov,0:01:16,0:01:12,0:06:31,0:03:54,26,103
2015,50,Dec,0:01:14,0:01:13,0:04:12,0:05:03,28,116
2015,50,Overall 2015,0:01:17,0:01:12,0:04:40,0:04:22,328,1232
2015,51,Jan,0:01:01,0:01:13,0:04:49,0:05:11,102,401
2015,51,Feb,0:00:51,0:01:16,0:04:32,0:05:15,94,345
2015,51,Mar,0:01:01,0:01:15,0:04:57,0:05:20,112,452
2015,51,Apr,0:00:55,0:01:13,0:04:57,0:05:22,80,445
2015,51,May,0:01:00,0:01:14,0:04:38,0:05:07,117,464
2015,51,Jun,0:00:52,0:01:19,0:04:52,0:05:26,111,489
2015,51,Jul,0:00:57,0:01:16,0:05:01,0:05:07,135,503
2015,51,Aug,0:00:57,0:01:18,0:05:01,0:05:12,97,481
2015,51,Sep,0:01:06,0:01:14,0:05:24,0:05:12,104,440
2015,51,Oct,0:01:05,0:01:20,0:05:08,0:05:16,96,446
2015,51,Nov,0:00:55,0:01:22,0:05:11,0:04:52,91,419
2015,51,Dec,0:01:06,0:01:18,0:04:52,0:05:33,123,490
2015,51,Overall 2015,0:00:59,0:01:16,0:04:57,0:05:15,1262,5375
2015,52,Jan,0:01:20,0:01:19,0:04:09,0:03:45,42,352
2015,52,Feb,0:01:16,0:01:20,0:04:00,0:04:01,55,291
2015,52,Mar,0:01:14,0:01:17,0:03:52,0:03:59,56,337
2015,52,Apr,0:01:16,0:01:16,0:04:12,0:03:55,49,313
2015,52,May,0:01:13,0:01:16,0:04:12,0:03:49,54,264
2015,52,Jun,0:01:05,0:01:09,0:04:33,0:04:13,55,328
2015,52,Jul,0:01:07,0:01:09,0:04:21,0:04:01,66,331
2015,52,Aug,0:01:14,0:01:09,0:04:30,0:04:07,48,325
2015,52,Sep,0:01:02,0:01:12,0:04:21,0:04:12,32,340
2015,52,Oct,0:01:02,0:01:07,0:04:18,0:04:14,46,331
2015,52,Nov,0:01:01,0:01:00,0:04:03,0:04:32,62,315
2015,52,Dec,0:00:57,0:01:03,0:03:49,0:04:07,54,321
2015,52,Overall 2015,0:01:09,0:01:11,0:04:11,0:04:05,619,3848
2015,55,Jan,0:01:13,0:01:09,0:04:00,0:03:36,30,113
2015,55,Feb,0:01:29,0:01:11,0:04:18,0:04:08,26,121
2015,55,Mar,0:01:03,0:01:06,0:04:05,0:03:39,27,102
2015,55,Apr,0:01:15,0:01:12,0:03:44,0:03:39,30,107
2015,55,May,0:01:09,0:01:07,0:03:12,0:04:08,36,102
2015,55,Jun,0:01:10,0:00:59,0:05:03,0:03:44,37,92
2015,55,Jul,0:01:11,0:01:05,0:03:47,0:04:21,29,113
2015,55,Aug,0:01:12,0:01:09,0:03:42,0:03:49,25,134
2015,55,Sep,0:01:14,0:01:07,0:03:06,0:03:42,30,126
2015,55,Oct,0:01:03,0:01:06,0:03:37,0:04:00,17,121
2015,55,Nov,0:00:55,0:01:04,0:04:45,0:03:39,26,121
2015,55,Dec,0:01:08,0:01:05,0:03:15,0:04:02,29,116
2015,55,Overall 2015,0:01:11,0:01:07,0:03:52,0:03:52,342,1368
2015,56,Jan,0:01:13,0:01:17,0:04:42,0:05:10,36,122
2015,56,Feb,0:01:18,0:01:18,0:04:29,0:04:57,36,128
2015,56,Mar,0:01:13,0:01:23,0:05:34,0:04:56,35,144
2015,56,Apr,0:01:17,0:01:16,0:05:22,0:05:29,54,141
2015,56,May,0:01:10,0:01:12,0:05:18,0:05:15,43,148
2015,56,Jun,0:01:21,0:01:12,0:05:27,0:05:19,30,157
2015,56,Jul,0:01:17,0:01:12,0:05:38,0:05:35,44,167
2015,56,Aug,0:01:14,0:01:14,0:05:09,0:05:26,62,172
2015,56,Sep,0:01:10,0:01:10,0:05:06,0:05:11,57,153
2015,56,Oct,0:01:00,0:01:13,0:05:47,0:04:41,41,140
2015,56,Nov,0:00:59,0:01:07,0:04:41,0:04:56,31,132
2015,56,Dec,0:01:06,0:01:05,0:05:15,0:05:01,46,177
2015,56,Overall 2015,0:01:12,0:01:13,0:05:12,0:05:10,515,1781
2015,57,Jan,0:01:06,0:01:08,0:04:06,0:04:20,158,790
2015,57,Feb,0:01:11,0:01:11,0:04:04,0:04:27,86,783
2015,57,Mar,0:01:07,0:01:08,0:03:35,0:04:14,93,799
2015,57,Apr,0:01:02,0:01:07,0:03:57,0:04:15,102,758
2015,57,May,0:01:03,0:01:02,0:04:36,0:04:21,92,794
2015,57,Jun,0:01:04,0:01:02,0:04:29,0:04:31,88,787
2015,57,Jul,0:01:04,0:01:03,0:04:17,0:04:20,109,829
2015,57,Aug,0:01:06,0:01:04,0:04:22,0:04:33,106,844
2015,57,Sep,0:01:03,0:01:01,0:04:26,0:04:34,82,825
2015,57,Oct,0:01:03,0:01:01,0:04:25,0:04:16,85,767
2015,57,Nov,0:01:02,0:01:00,0:04:11,0:04:22,81,789
2015,57,Dec,0:00:58,0:01:02,0:03:59,0:04:23,99,794
2015,57,Overall 2015,0:01:04,0:01:04,0:04:12,0:04:23,1181,9559
2015,58,Jan,0:01:11,0:01:09,0:04:54,0:04:22,91,439
2015,58,Feb,0:01:24,0:01:11,0:04:09,0:04:20,96,388
2015,58,Mar,0:01:16,0:01:11,0:04:17,0:04:20,82,498
2015,58,Apr,0:01:16,0:01:11,0:04:31,0:04:21,74,409
2015,58,May,0:01:10,0:01:07,0:04:36,0:04:23,70,468
2015,58,Jun,0:01:06,0:01:07,0:05:05,0:04:24,79,453
2015,58,Jul,0:01:14,0:01:11,0:04:43,0:04:29,89,448
2015,58,Aug,0:01:06,0:01:08,0:04:48,0:04:38,114,435
2015,58,Sep,0:01:04,0:01:06,0:05:23,0:04:25,86,445
2015,58,Oct,0:01:01,0:01:06,0:04:47,0:04:15,80,417
2015,58,Nov,0:01:07,0:01:03,0:04:25,0:04:26,94,472
2015,58,Dec,0:01:03,0:01:04,0:04:34,0:04:07,91,463
2015,58,Overall 2015,0:01:10,0:01:08,0:04:41,0:04:23,1046,5335
2015,59,Jan,0:01:14,0:01:16,0:04:46,0:04:17,77,274
2015,59,Feb,0:01:14,0:01:07,0:04:51,0:04:33,55,245
2015,59,Mar,0:01:14,0:01:18,0:03:59,0:03:47,74,278
2015,59,Apr,0:01:07,0:01:11,0:04:22,0:04:07,58,284
2015,59,May,0:01:06,0:01:10,0:04:20,0:04:17,83,272
2015,59,Jun,0:01:01,0:01:11,0:04:13,0:04:32,78,274
2015,59,Jul,0:01:18,0:01:14,0:03:48,0:04:28,76,248
2015,59,Aug,0:01:02,0:01:04,0:04:09,0:04:27,82,274
2015,59,Sep,0:00:53,0:01:04,0:04:27,0:04:24,63,305
2015,59,Oct,0:00:51,0:01:03,0:04:21,0:04:25,73,328
2015,59,Nov,0:00:59,0:01:05,0:03:57,0:04:22,94,295
2015,59,Dec,0:01:02,0:01:03,0:04:16,0:04:07,77,294
2015,59,Overall 2015,0:01:05,0:01:09,0:04:15,0:04:19,890,3371
2015,60,Jan,0:01:18,0:01:18,0:03:48,0:04:09,100,450
2015,60,Feb,0:01:15,0:01:16,0:03:31,0:03:41,62,373
2015,60,Mar,0:01:11,0:01:10,0:03:04,0:03:40,81,443
2015,60,Apr,0:01:14,0:01:10,0:03:54,0:03:47,98,404
2015,60,May,0:01:19,0:01:14,0:03:23,0:03:52,89,447
2015,60,Jun,0:01:17,0:01:15,0:03:34,0:03:53,79,432
2015,60,Jul,0:01:15,0:01:13,0:03:44,0:03:57,101,475
2015,60,Aug,0:01:15,0:01:14,0:04:22,0:04:03,80,504
2015,60,Sep,0:01:26,0:01:16,0:04:09,0:03:56,60,470
2015,60,Oct,0:01:23,0:01:12,0:03:42,0:03:59,62,502
2015,60,Nov,0:01:13,0:01:16,0:03:21,0:04:04,87,495
2015,60,Dec,0:01:14,0:01:13,0:03:33,0:04:04,81,487
2015,60,Overall 2015,0:01:16,0:01:14,0:03:40,0:03:56,980,5482
2015,61,Jan,0:01:12,0:01:16,0:04:00,0:04:39,115,500
2015,61,Feb,0:01:13,0:01:13,0:03:17,0:04:16,126,465
2015,61,Mar,0:01:06,0:01:14,0:03:51,0:04:27,128,502
2015,61,Apr,0:01:04,0:01:13,0:03:34,0:04:19,105,492
2015,61,May,0:01:12,0:01:15,0:03:34,0:04:21,132,481
2015,61,Jun,0:01:11,0:01:17,0:03:37,0:04:26,131,505
2015,61,Jul,0:01:11,0:01:20,0:03:55,0:04:21,137,528
2015,61,Aug,0:01:12,0:01:17,0:04:22,0:04:32,109,511
2015,61,Sep,0:01:10,0:01:15,0:03:36,0:04:21,137,523
2015,61,Oct,0:00:58,0:01:16,0:04:09,0:04:31,129,555
2015,61,Nov,0:01:06,0:01:15,0:03:51,0:04:40,135,516
2015,61,Dec,0:01:08,0:01:11,0:04:03,0:04:18,109,520
2015,61,Overall 2015,0:01:09,0:01:15,0:03:48,0:04:26,1493,6098
2015,62,Jan,0:01:15,0:01:12,0:05:10,0:04:26,61,217
2015,62,Feb,0:01:10,0:01:11,0:04:21,0:04:19,50,195
2015,62,Mar,0:01:13,0:01:10,0:04:23,0:04:09,25,229
2015,62,Apr,0:01:16,0:01:08,0:04:37,0:04:27,35,236
2015,62,May,0:01:08,0:01:11,0:04:26,0:04:10,50,222
2015,62,Jun,0:01:01,0:01:08,0:03:55,0:04:39,59,229
2015,62,Jul,0:01:09,0:01:09,0:04:34,0:04:23,46,213
2015,62,Aug,0:01:08,0:01:08,0:04:22,0:04:42,43,296
2015,62,Sep,0:01:10,0:01:09,0:05:10,0:04:31,42,244
2015,62,Oct,0:01:01,0:01:10,0:04:25,0:04:34,44,265
2015,62,Nov,0:01:01,0:01:09,0:04:16,0:04:28,44,256
2015,62,Dec,0:01:10,0:01:09,0:04:19,0:04:28,47,229
2015,62,Overall 2015,0:01:09,0:01:09,0:04:30,0:04:27,546,2831
2015,63,Jan,0:01:12,0:01:13,0:04:27,0:04:29,81,361
2015,63,Feb,0:01:04,0:01:15,0:04:39,0:04:19,86,341
2015,63,Mar,0:01:18,0:01:13,0:04:43,0:04:42,81,450
2015,63,Apr,0:01:11,0:01:17,0:05:01,0:04:15,89,343
2015,63,May,0:01:17,0:01:16,0:04:09,0:04:15,79,385
2015,63,Jun,0:01:03,0:01:14,0:04:27,0:04:49,75,425
2015,63,Jul,0:01:12,0:01:11,0:04:14,0:04:43,110,448
2015,63,Aug,0:01:11,0:01:14,0:05:01,0:04:48,89,404
2015,63,Sep,0:01:09,0:01:16,0:05:15,0:05:06,73,403
2015,63,Oct,0:00:57,0:01:10,0:04:47,0:04:35,79,393
2015,63,Nov,0:01:00,0:01:09,0:04:37,0:04:36,62,344
2015,63,Dec,0:01:07,0:01:13,0:04:35,0:04:35,66,348
2015,63,Overall 2015,0:01:09,0:01:13,0:04:39,0:04:37,970,4645
2015,64,Jan,0:01:15,0:01:12,0:04:44,0:04:22,170,932
2015,64,Feb,0:01:04,0:01:13,0:04:02,0:04:23,103,805
2015,64,Mar,0:01:09,0:01:12,0:04:54,0:04:18,141,902
2015,64,Apr,0:01:11,0:01:09,0:04:18,0:04:20,128,846
2015,64,May,0:01:13,0:01:08,0:04:49,0:04:19,131,982
2015,64,Jun,0:01:16,0:01:11,0:04:37,0:04:17,132,910
